Fuel Type Code,Station Name,City,State,Status Code,Latitude,Longitude,Groups With Access Code
E85,Ampride West,Marshall,MN,E,44.44278,-95.79561899999999,Public - see hours
E85,Cottonwood Co-op Oil Co - Cenex,Cottonwood,MN,E,44.607132,-95.674727,Public - see hours
BD,Wacker's General Store,Manchester,MI,E,42.1891359,-84.032253,Public - see hours
BD,Amoco - C Barron & Sons,Ida,MI,E,41.9039169,-83.5732389,Public - see hours
ELEC,Costco,Alhambra,CA,E,34.089515000000006,-118.148531,Public - see hours
ELEC,Los Angeles County Arboretum,Arcadia,CA,E,34.1439049,-118.051194,Public - see hours
ELEC,Fry's Electronics,Burbank,CA,E,34.191032,-118.350597,Public - see hours
E85,Acorn,Colorado Springs,CO,E,38.830718,-104.840192,Public - credit card after hours
LPG,Cenex - Farmers Union Oil Co,Mandan,ND,E,46.82744,-100.8821895,Public - see hours
LPG,Cenex - Farmers Union Oil Co,Bismarck,ND,E,46.8062135,-100.7617037,Public - see hours
LPG,Cenex - Farmers Union Oil Co,Bismarck,ND,E,46.833869299999996,-100.7306843,Public - see hours
LPG,Amerigas,Neosho,MO,E,36.81797,-94.39466800000001,Public - call ahead
LPG,Amerigas,Strafford,MO,E,37.262091999999996,-93.14524899999999,Public - call ahead
LPG,Global Propane,Topeka,KS,E,39.080552000000004,-95.726117,Public - see hours
ELEC,Glendora City Hall Parking Lot,Glendora,CA,E,34.1357585,-117.86412790000001,Public - see hours
ELEC,Ralph's,Marina del Rey,CA,E,33.984680600000004,-118.44301399999999,Public - see hours
ELEC,Caltech Building 66 - Holliston Parking Structure,Pasadena,CA,E,34.139504200000005,-118.122826,Public - see hours
ELEC,Helms Bakery Building,Los Angeles,CA,E,34.031027,-118.3850774,Public - see hours
LPG,Propane Inc,Bangor,ME,E,44.8182971,-68.77453630000001,Public - see hours
ELEC,Costco,Garden Grove,CA,E,33.773511,-117.940271,Public - see hours
ELEC,Westfield MainPlace Mall,Santa Ana,CA,E,33.7760964,-117.86741629999999,Public - see hours
ELEC,Santa Ana Regional Transportation Center,Santa Ana,CA,P,33.7526761,-117.85688590000002,PLANNED - not yet accessible
ELEC,Costco,Yorba Linda,CA,E,33.87567,-117.74385,Public - see hours
ELEC,San Bernardino City Hall,San Bernardino,CA,E,34.0962185,-117.2919369,Public - see hours
ELEC,City of Santa Barbara - Lot 7,Santa Barbara,CA,E,34.423744299999996,-119.70232800000001,Public - see hours
ELEC,California State University Channel Islands,Camarillo,CA,E,34.164113,-119.0472937,Public - see hours
ELEC,Camarillo Premium Outlet,Camarillo,CA,E,34.2174947,-119.05980090000001,Public - see hours
ELEC,Brea Downtown Parking,Brea,CA,E,33.9192446,-117.8991683,Public - see hours
ELEC,Fillmore City Hall,Fillmore,CA,E,34.398579999999995,-118.913312,Public - see hours
ELEC,Home Depot,Newbury Park,CA,E,34.192692,-118.93455300000001,Public - see hours
ELEC,Lake Casitas MWD,Oak View,CA,E,34.418321999999996,-119.33683300000001,Public - see hours
ELEC,Ojai City Hall,Ojai,CA,E,34.44478839999999,-119.246781,Public - see hours
ELEC,San Dimas Park & Ride,San Dimas,CA,E,34.105203,-117.80747099999999,Public - see hours
ELEC,Costco,Signal Hill,CA,E,33.804317700000006,-118.1667503,Public - see hours
ELEC,Costco,Torrance,CA,E,33.805175,-118.33438400000001,Public - see hours
ELEC,Westfield Shopping - West Covina,West Covina,CA,E,34.0719592,-117.9346923,Public - see hours
ELEC,West Covina Civic Center,West Covina,CA,E,34.071383000000004,-117.938846,Public - see hours
ELEC,West Hollywood City Hall,West Hollywood,CA,E,34.090313,-118.370644,Public - see hours
ELEC,City of Pasadena - El Molino Lot,Pasadena,CA,E,34.147441,-118.13688700000002,Public - see hours
ELEC,Southern California Edison - Private Charging,Rosemead,CA,E,34.05334473,-118.08415990000002,Private access only
ELEC,Disneyland Hotel,Anaheim,CA,E,33.8106007,-117.89620819999999,Public - see hours
ELEC,Edison Field - Metrolink/Amtrak,Anaheim,CA,E,33.80381,-117.88227079999999,Public - see hours
ELEC,Florida Solar Energy Center,Cocoa,FL,E,28.386399199999996,-80.7550566,Public - call ahead
ELEC,Barber Ford,Ventura,CA,E,34.264356,-119.24686200000001,Public - see hours
ELEC,Pacific View Mall,Ventura,CA,E,34.268516,-119.249719,Public - see hours
ELEC,LADWP - Scattergood Generating Facility,Playa del Rey,CA,E,33.918907,-118.42423500000001,Private - government only
ELEC,Los Angeles Department of Public Works - Baldwin Park Construction Permit Office,Baldwin Park,CA,E,34.088741999999996,-117.953969,Private - government only
ELEC,Los Angeles Department of Public Works - Hollydale Construction Permit Office,Downey,CA,E,33.923722999999995,-118.16786299999998,Private - government only
ELEC,Los Angeles Department of Public Works - Longden Flood Maintenance Yard,Irwindale,CA,E,34.112343,-118.00313899999999,Private - government only
ELEC,Los Angeles Department of Public Works - Imperial Maintenance Yard,South Gate,CA,E,33.9304524,-118.1748602,Private - government only
ELEC,Timeless Technologies,Exeter,NH,E,42.984454799999995,-70.97256949999999,Private access only
ELEC,New Hampshire Department of Environmental Services,Concord,NH,E,43.2193823,-71.5153349,Private - government only
ELEC,City of Thousand Oaks - Transportation Center,Thousand Oaks,CA,E,34.182685,-118.85151,Public - see hours
ELEC,Janss Marketplace,Thousand Oaks,CA,E,34.182287,-118.87709699999999,Public - see hours
ELEC,Municipal Service Center,Thousand Oaks,CA,E,34.2082886,-118.94129280000001,Public - see hours
CNG,Mount Diablo Unified School District,Concord,CA,E,37.9820443,-122.04635800000001,Public - credit card at all times
ELEC,UC Davis Extension,Davis,CA,E,38.539173,-121.73200200000001,Public - see hours
ELEC,Kaiser Office Building,Sacramento,CA,E,38.596303999999996,-121.42969599999999,Public - see hours
ELEC,First Bank of San Luis Obispo,San Luis Obispo,CA,E,35.280691,-120.66069399999999,Public - see hours
ELEC,San Luis Obispo County Air Pollution Control District,San Luis Obispo,CA,P,35.2594222,-120.6444299,PLANNED - not yet accessible
CNG,Clean Energy - Regional Transportation Commission of Southern Nevada,Las Vegas,NV,E,36.178846,-115.14487700000001,Public - credit card at all times
E85,Montgomery County Agencies - Fleet Management Services,Gaithersburg,MD,E,39.1238455,-77.1623988,Public - credit card at all times
E85,Acorn,Pueblo,CO,E,38.274776200000005,-104.4966767,Public - credit card after hours
LPG,Ferrellgas - CleanFUEL USA,Phoenix,AZ,E,33.4843511,-112.1219338,Public - card key after hours
BD,A & A Foodmart Chevron,Bellevue,WA,E,47.595611,-122.15016200000001,Public - see hours
CNG,DTE Energy - Ann Arbor Municipal Garage,Ann Arbor,MI,E,42.2882223,-83.7467103,Public - credit card at all times
BD,Export Fuel Co Inc,Export,PA,E,40.437624,-79.5848819,Public - see hours
E85,Holiday Stationstore #380,International Falls,MN,E,48.59389,-93.40451800000001,Public - see hours
E85,Breck Tesoro,Breckenridge,MN,E,46.2620539,-96.58797109999999,Public - see hours
E85,Walt's 66 Carwash,Willmar,MN,E,45.111571500000004,-95.0427427,Public - credit card after hours
BD,Pictured Rocks National Lakeshore - South,Munising,MI,E,46.42113,-86.610718,Private - government only
LPG,Commercial Propane,Sandy,UT,E,40.59211,-111.90120900000001,Public - see hours
LPG,Casual Barbecue and Fireplace,Murray,UT,E,40.686343,-111.9096,Public - see hours
ELEC,EPA New England Regional Laboratory,Chelmsford,MA,E,42.627191700000004,-71.36835959999999,Private - government only
BD,Currituck County - North Carolina DOT,Maple,NC,E,36.406628000000005,-76.014413,Private - government only
BD,Person County - North Carolina DOT,Roxboro,NC,E,36.3907867,-78.9987837,Private - government only
BD,Durham County - North Carolina DOT,Durham,NC,E,36.063118599999996,-78.9303939,Private - government only
BD,Granville County - North Carolina DOT,Oxford,NC,E,36.3278573,-78.6300699,Private - government only
BD,Franklin Count - North Carolina DOT,Bunn,NC,E,35.957955,-78.250258,Private - government only
BD,Vance County - North Carolina DOT,Henderson,NC,E,36.2710678,-78.369524,Private - government only
BD,Warren County - North Carolina DOT,Warrenton,NC,E,36.3771631,-78.1961796,Private - government only
BD,Grand Teton National Park - Moose Maintenance Facility,Moose,WY,E,43.656012,-110.715001,Private access only
BD,Grand Teton National Park - Colter Bay Convenience Store,Colter Bay,WY,E,43.90456,-110.64153,Private access only
BD,Mount Rainier National Park,Longmire,WA,E,46.748823,-121.810194,Private - government only
ELEC,Clean Fuel Connection Inc,Arcadia,CA,E,34.144642299999994,-118.02732069999999,Public - see hours
ELEC,Baldwin Park Metrolink - Lot 2,Baldwin Park,CA,E,34.0848331,-117.9586832,Public - see hours
ELEC,Santa Cruz Garage,Santa Cruz,CA,E,36.9736835,-122.024717,Public - see hours
HY,SunLine,Thousand Palms,CA,E,33.81328,-116.39441299999999,Public - call ahead
LPG,AmeriGas,Ketchikan,AK,E,55.3730279,-131.723644,Public - call ahead
LPG,AmeriGas,Florence,AL,E,34.869801,-87.673599,Public - call ahead
LPG,AmeriGas,Greenville,AL,E,31.834156,-86.594042,Public - call ahead
LPG,AmeriGas,Birmingham,AL,E,33.53127,-86.791331,Public - call ahead
LPG,AmeriGas,Theodore,AL,E,30.554931300000003,-88.17040990000001,Public - call ahead
LPG,AmeriGas,Opp,AL,E,31.16067,-85.40217700000001,Public - call ahead
LPG,AmeriGas,Jasper,AL,E,33.821118,-87.169915,Public - call ahead
LPG,AmeriGas,Fayetteville,AR,E,36.04027,-94.135559,Public - call ahead
LPG,AmeriGas,Strong,AR,E,33.10546119999999,-92.34876259999999,Public - call ahead
LPG,AmeriGas,Morrilton,AR,E,33.771148499999995,-92.7058656,Public - call ahead
LPG,AmeriGas,Wynne,AR,E,35.243245,-90.783218,Public - call ahead
LPG,AmeriGas,Berryville,AR,E,36.3671202,-93.5690923,Public - call ahead
LPG,AmeriGas,Rogers,AR,E,36.340995899999996,-94.116383,Public - call ahead
LPG,AmeriGas,Mountain Home,AR,E,36.3218571,-92.3838926,Public - call ahead
LPG,AmeriGas,Craig,CO,E,40.508757,-107.55011599999999,Public - call ahead
LPG,AmeriGas,Mammoth Lakes,CA,E,37.64694,-118.97283,Public - see hours
LPG,AmeriGas,Evergreen,CO,E,39.6507865,-105.3452297,Public - call ahead
LPG,AmeriGas,Rock Falls,IL,E,41.7724409,-89.721509,Public - call ahead
LPG,AmeriGas,New Albin,IA,E,43.4959976,-91.29178470000001,Public - call ahead
LPG,AmeriGas,Monticello,IA,E,42.227331799999995,-91.1885792,Public - call ahead
LPG,AmeriGas,Peoria,IL,E,40.6629799,-89.6320988,Public - call ahead
HY,CAFCP - West Sacramento,West Sacramento,CA,E,38.574397999999995,-121.55685,Private - fleet customers only
HY,Arizona Public Service,Phoenix,AZ,E,33.443388,-112.075851,Private access only
HY,City of Las Vegas,Las Vegas,NV,E,36.214791,-115.25742,Private - government only
BD,Wake County Equipment Depot - North Carolina DOT,Raleigh,NC,E,35.790884999999996,-78.708618,Private - government only
BD,Wake County Method Shop - North Carolina DOT,Raleigh,NC,E,35.799735,-78.708496,Private - government only
BD,Guilford County - North Carolina DOT,High Point,NC,E,36.066375,-79.99996,Private - government only
BD,Cabarrus County - North Carolina DOT,Mount Pleasant,NC,E,35.412217600000005,-80.39707879999999,Private - government only
BD,Gaston County - North Carolina DOT,Dallas,NC,E,35.3154356,-81.1965623,Private - government only
BD,Lincoln County - North Carolina DOT,Lincolnton,NC,E,35.484206,-81.2362,Private - government only
BD,Alexander County - North Carolina DOT,Taylorsville,NC,E,35.9154223,-81.1365664,Private - government only
BD,Catawba County - North Carolina DOT,Newton,NC,E,35.6155327,-81.21095840000001,Private - government only
BD,Forsyth County DOT,Winston-Salem,NC,E,36.143854100000006,-80.26428809999999,Private - government only
BD,Union County - North Carolina DOT,Monroe,NC,E,34.9752652,-80.51945079999999,Private - government only
BD,Mecklenburg County - North Carolina DOT,Paw Creek,NC,E,35.284025,-80.921187,Private - government only
BD,Cleveland County - North Carolina DOT,Shelby,NC,E,35.2834139,-81.48414040000002,Private - government only
BD,Iredell County - North Carolina DOT,Statesville,NC,E,35.855722799999995,-80.8475287,Private - government only
HY,Honda Solar,Torrance,CA,E,33.842773,-118.313873,Private access only
E85,Severson Prolube,Winona,MN,E,44.0516217,-91.68318719999999,Public - credit card after hours
BD,University of Michigan,Ann Arbor,MI,E,42.2664159,-83.7453912,Private - fleet customers only
BD,University of Michigan,Ann Arbor,MI,E,42.2972769,-83.7015278,Private - fleet customers only
BD,City of Keene,Keene,NH,E,42.9247122,-72.2671899,Private - government only
BD,Pacific Biodiesel - Oahu Biofuels,Honolulu,HI,E,21.303521,-157.877153,Public - see hours
LPG,AmeriGas,Bad Axe,MI,E,43.80343370000001,-82.9630367,Public - call ahead
LPG,AmeriGas,Villa Ridge,MO,E,38.4812218,-90.84641490000001,Public - call ahead
LPG,AmeriGas,Pearl,MS,E,32.2782019,-90.1472106,Public - call ahead
LPG,CleanFUEL USA - Main Street Shell,Santa Maria,CA,E,34.952596,-120.415985,Public - card key after hours
LPG,CleanFUEL USA - Delta Liquid Energy,Paso Robles,CA,E,35.588161,-120.693502,Public - card key at all times
LPG,CleanFUEL USA - Madonna Shell,San Luis Obispo,CA,E,35.2644997,-120.6758885,Public - card key after hours
LPG,AmeriGas,Cicero,IL,E,41.8290499,-87.74359229999999,Public - see hours
LPG,AmeriGas,Salem,IL,E,38.622789000000004,-88.9845973,Public - call ahead
LPG,AmeriGas,New Orleans,LA,E,29.957647499999997,-90.1405349,Public - see hours
LPG,AmeriGas,Westfield,MA,E,42.1517349,-72.7430787,Public - call ahead
LPG,AmeriGas,Palmer,MA,E,42.152640999999996,-72.31810899999999,Public - call ahead
BD,SA White Oil Company,Marrietta,GA,E,33.938411,-84.542824,Public - see hours
E85,Tobies Station,Hinckley,MN,E,46.0111701,-92.9306992,Public - see hours
E85,Citgo,Annapolis,MD,E,39.6130865,-76.853995,Public - see hours
E85,ConocoPhillips,Oklahoma City,OK,E,35.471984,-97.511332,Public - credit card at all times
CNG,Clean Energy - Dallas/Fort Worth Airport South,Irving,TX,E,32.876733,-97.03925600000001,Public - credit card at all times
E85,Country Corner Cenex,Graceville,MN,E,45.018375899999995,-96.1961858,Public - credit card after hours
E85,Holiday Stationstore #335,Minneapolis,MN,E,45.001976500000005,-93.2112694,Public - see hours
CNG,California Clean Fuels,Bellflower,CA,E,33.8945432,-118.1168525,Public - credit card at all times
LNG,LA County Sanitation District,Industry,CA,E,34.0296793,-118.01201259999999,Private - fleet customers only
E85,McChord Air Force Base,Tacoma,WA,E,47.135273,-122.493923,Private - government only
E85,Farmers Co-op Oil Co - Cenex,Clara City,MN,E,45.0146386,-95.2370228,Public - see hours
E85,Country Pride Services,Windom,MN,E,43.8565216,-95.1154862,Public - see hours
LPG,Garber Co-op,Garber,OK,E,36.434855,-97.5826098,Public - see hours
E85,Acorn,Brush,CO,E,40.2666477,-103.6215801,Public - see hours
E85,Giant,Santa Fe,NM,E,35.63373789999999,-106.01974560000001,Public - see hours
CNG,San Benito High School District,Hollister,CA,E,36.841235,-121.40520500000001,Private - fleet customers only
LPG,Wimberley Hydro Gas Co,Wimberley,TX,E,30.001001000000002,-98.10335400000001,Public - call ahead
LPG,Wise Service Co Fuels,Bridgeport,TX,E,33.22163,-97.775113,Public - see hours
LPG,Wylie LP Gas,Petersburg,TX,E,33.9184326,-101.69675759999998,Public - see hours
LPG,Wylie LP Gas,Lubbock,TX,E,33.5192039,-101.8415452,Public - see hours
LPG,Young's,Port Neches,TX,E,29.981865999999997,-93.966126,Public - see hours
LPG,West Gas Service,West,TX,E,31.810107000000002,-97.097937,Public - see hours
LPG,West Texas Gas Co,Denver City,TX,E,32.965946,-102.81906500000001,Public - see hours
LPG,West Texas Gas Co,Andrews,TX,E,32.311236,-102.560728,Public - see hours
LPG,West Texas Gas Co,Odessa,TX,E,31.910525500000002,-102.2383088,Public - see hours
LPG,West Texas Gas Co,Ballinger,TX,E,31.728222600000002,-99.9575291,Public - call ahead
LPG,West Texas Gas Co,Dimmitt,TX,E,34.545278,-102.285172,Public - see hours
LPG,West Texas Gas Co,Tulia,TX,E,34.5415068,-101.7764491,Public - see hours
LPG,West Texas Gas Co,Seminole,TX,E,32.725165999999994,-102.66990799999999,Public - call ahead
LPG,West Texas Gas Co,Clyde,TX,E,32.413531,-99.501083,Public - call ahead
LPG,West Texas Gas Co,Perryton,TX,E,36.3769326,-100.7955392,Public - see hours
LPG,West Texas Gas Co,Floydada,TX,E,33.9920451,-101.34118640000001,Public - call ahead
LPG,United Farm Industries,Plainview,TX,E,34.205213799999996,-101.70585290000001,Public - see hours
LPG,Vapo Butane Co,Fredericksburg,TX,E,30.2631609,-98.8568626,Public - see hours
LPG,West Texas Gas Co,Sweetwater,TX,E,32.4600023,-100.4377155,Public - see hours
LPG,Wade's Mineral Wells Propane,Mineral Wells,TX,E,32.853722,-98.093728,Public - see hours
LPG,Walker County LP Gas,Madisonville,TX,E,30.9482593,-95.916119,Public - see hours
LPG,Walker Sims Oil Co,Seminole,TX,E,32.720349,-102.642055,Public - call ahead
LPG,Wallace Oil - Petro Products,Morton,TX,E,33.729397999999996,-102.75909770000001,Public - call ahead
LPG,Direct Propane Inc,Webberville,TX,E,30.2296738,-97.51610179999999,Public - see hours
LPG,Welchgas - Welch Propane,Texarkana,TX,E,33.3650402,-94.074862,Public - see hours
LPG,Welchgas,Douglassville,TX,E,33.203214,-94.350122,Public - call ahead
LPG,Trenton LPGas Co,Trenton,TX,E,33.424137,-96.36111899999999,Public - see hours
LPG,Tri-Co Propane,Rogers,TX,E,30.9298286,-97.2568381,Public - see hours
LPG,Tucker Oil Co,Slaton,TX,E,33.4519069,-101.6557698,Public - see hours
LPG,Turtle Bayou RV Park,Wallisville,TX,E,29.839909999999996,-94.700245,Public - call ahead
LPG,Johnston Propane,Odessa,TX,E,31.87698,-102.4003989,Public - see hours
LPG,Traylor Motor Homes,Palmer,TX,E,32.437594,-96.65949,Public - see hours
LPG,Independent Propane Co,Winnsboro,TX,E,32.9568619,-95.29049959999999,Public - call ahead
LPG,Taylor Butane Co,Taylor,TX,E,30.564975,-97.446061,Public - call ahead
LPG,Tex Butane,Schulenburg,TX,E,29.678532,-96.89836,Public - see hours
LPG,MK Gas,Junction,TX,E,30.500715999999997,-99.77819659999999,Public - call ahead
LPG,Texas RV Supply Co,San Antonio,TX,E,29.505707,-98.4150219,Public - see hours
LPG,Kerrville KOA,Kerrville,TX,E,30.0917957,-99.1996824,Public - see hours
LPG,Thomas Propane,De Leon,TX,E,32.1220008,-98.54929859999999,Public - call ahead
LPG,Thousand Trails,Columbus,TX,E,29.730667999999998,-96.607694,Public - see hours
LPG,Denman Propane,El Paso,TX,E,31.770923,-106.42423000000001,Public - see hours
LPG,Smith Propane Co,Gilmer,TX,E,32.7566292,-94.92736479999999,Public - call ahead
LPG,Stafford's Liquigas,Lufkin,TX,E,31.350008000000003,-94.741175,Public - see hours
LPG,Stephens County Propane,Breckenridge,TX,E,32.755423699999994,-98.92057559999999,Public - see hours
LPG,Ferrellgas,Denton,TX,E,33.234203,-97.09824499999999,Public - call ahead
LPG,Super Blend Gas,Gilmer,TX,E,32.745519699999996,-94.9402528,Public - call ahead
LPG,Smith LP Gas Co,Lubbock,TX,E,33.607215999999994,-101.84625,Public - see hours
LPG,Smith & Smith Propane Service,Killeen,TX,E,31.106293,-97.704988,Public - see hours
LPG,Smith Gas Co,Floresville,TX,E,29.1314525,-98.1560885,Public - call ahead
LPG,McAdam's Propane Co,Carthage,TX,E,32.5597251,-94.34993,Public - see hours
LPG,Centergas Fuels,Pampa,TX,E,35.5276286,-100.9683047,Public - see hours
LPG,Silverton Oil Co,Silverton,TX,E,34.474628,-101.294878,Public - see hours
LPG,Roberts Grain and Supply,Lytle,TX,E,29.232985100000004,-98.7969122,Public - call ahead
LPG,Royce Cantrell Corporation,Mclean,TX,E,35.230978,-100.59875600000001,Public - call ahead
LPG,Rural Gas Supply,Azle,TX,E,32.8913998,-97.54335350000001,Public - call ahead
LPG,Sandifer's LP Gas Co,Port Arthur,TX,E,29.928208,-93.903212,Public - see hours
LPG,Scarlett Butane Co,Throckmorton,TX,E,33.178604,-99.1752854,Public - see hours
LPG,First Propane,Decatur,TX,E,33.2200025,-97.5866574,Public - see hours
LPG,Rio Grande Village Store,Big Bend National Park,TX,E,29.182392,-102.961339,Public - call ahead
LPG,Ferrellgas,Corpus Christi,TX,E,27.691289,-97.4179525,Public - call ahead
LPG,Propane Energy LTD,Laredo,TX,E,27.497428999999997,-99.45711899999999,Public - see hours
LPG,Penny's Propane,Kaufman,TX,E,32.589271999999994,-96.298416,Public - call ahead
LPG,Petro Products,Levelland,TX,E,33.592668200000006,-102.383925,Public - call ahead
LPG,Petty Butane Co,Vernon,TX,E,34.191336,-99.345085,Public - see hours
LPG,Pflugerville Propane,Pflugerville,TX,E,30.450601000000002,-97.66590500000001,Public - see hours
LPG,Pippin's Propane Gas Co,Campbell,TX,E,33.133817,-95.988157,Public - call ahead
LPG,Independent Propane Co,Livingston,TX,E,30.6990235,-94.9360525,Public - call ahead
LPG,Potts Gas Co,Emory,TX,E,32.87452630000001,-95.7654618,Public - see hours
LPG,Potts Gas Co,Canton,TX,E,32.6059011,-95.8502966,Public - call ahead
LPG,Ferrellgas,Weatherford,TX,E,32.729222,-97.87611690000001,Public - call ahead
LPG,Ferrellgas,Granbury,TX,E,32.4197903,-97.85546059999999,Public - call ahead
LPG,Ferrellgas,Bridgeport,TX,E,33.2337229,-97.77207290000001,Public - call ahead
LPG,Mr. G Propane,Mission,TX,E,26.2511327,-98.3196406,Public - see hours
LPG,Mr. C's Ace Hardware,Hurst,TX,E,32.8322186,-97.18651209999999,Public - see hours
LPG,Automatic Gas Co,Mount Enterprise,TX,E,31.917785,-94.68154100000001,Public - call ahead
LPG,Navasota LP Gas Co,Navasota,TX,E,30.3838968,-96.09592109999998,Public - see hours
LPG,Nelson-Putman Propane,Ennis,TX,E,32.332992,-96.613963,Public - see hours
LPG,Jack Oldham Oil,Dumas,TX,E,35.8543167,-101.9811645,Public - see hours
LPG,Overnight RV Park,Amarillo,TX,E,35.1975304,-101.74237679999999,Public - call ahead
LPG,Silsbee Propane,Silsbee,TX,E,30.3547165,-94.1758296,Public - see hours
LPG,P & R Butane,Liberty Hill,TX,E,30.6715946,-97.9184997,Public - see hours
LPG,Mallory's LP Products Inc,Mineola,TX,E,32.3312674,-95.300652,Public - see hours
LPG,Mallory's LP Products Inc,Tyler,TX,E,32.303494300000004,-95.3115209,Public - see hours
LPG,Manley Gas Co,Greenville,TX,E,32.9093486,-96.59237409999999,Public - see hours
LPG,Martin LP Gas,Longview,TX,E,32.4723167,-94.7677813,Public - see hours
LPG,Martin LP Gas,Henderson,TX,E,32.1481225,-94.78836290000001,Public - call ahead
LPG,Matlock Enterprises,Colorado City,TX,E,32.411844,-100.852728,Public - see hours
LPG,McAdams Propane,Marshall,TX,E,32.5269241,-94.3514916,Public - see hours
LPG,Midland Sixty Six Oil Co,Midland,TX,E,31.986627000000002,-102.053989,Public - see hours
LPG,Mike's Hardware,Vidor,TX,E,30.165349,-94.01942199999999,Public - call ahead
LPG,Modern Butane Co,Burkburnett,TX,E,34.099706,-98.559952,Public - see hours
LPG,Morales Industries,Devine,TX,E,29.050385,-98.825415,Public - see hours
LPG,Maass Butane Co,Lexington,TX,E,29.8054346,-96.9102413,Public - see hours
LPG,Lawrence Propane,Emory,TX,E,32.800025,-95.792169,Public - see hours
LPG,Propane Gas Co,Brenham,TX,E,30.176389,-96.398849,Public - call ahead
LPG,Littlefield Butane Co,Littlefield,TX,E,33.917398999999996,-102.321198,Public - see hours
LPG,Livingston Propane,Livingston,TX,E,30.735691,-94.99337,Public - see hours
LPG,Lone Star Propane,Harlingen,TX,E,26.179956,-97.788903,Public - see hours
LPG,Longhorn Propane,Canyon Lake,TX,E,29.847438,-98.177006,Public - see hours
LPG,M & M Fuels,Hermleigh,TX,E,32.637496999999996,-100.766183,Public - call ahead
LPG,Lamesa Butane,Lamesa,TX,E,32.729215100000005,-101.9477285,Public - call ahead
LPG,Maass Butane Co,Giddings,TX,E,30.179523,-96.938469,Public - see hours
LPG,Enderby Gas,Krum,TX,E,33.278132899999996,-97.2512239,Public - see hours
LPG,Jim Black Oil Co,Hart,TX,E,34.3794901,-102.1158495,Public - see hours
LPG,Johnson City Hydro Gas Co,Johnson City,TX,E,30.270231,-98.399215,Public - see hours
LPG,Karcher Oil Co,Vernon,TX,E,34.0800507,-99.3825717,Public - call ahead
LPG,Katy Butane Co,Katy,TX,E,29.785785200000003,-95.8316596,Public - see hours
LPG,Kendrick Oil Co,Friona,TX,E,34.641704,-102.7185365,Public - see hours
LPG,Kerrville Butane Co,Ingram,TX,E,30.073724,-99.234262,Public - see hours
LPG,Independent Propane Co,Marshall,TX,E,32.5484664,-94.3703993,Public - see hours
LPG,Harvey's LP Gas - Shell,Los Fresnos,TX,E,26.0732307,-97.49867900000001,Public - see hours
LPG,Highland Building Materials,Clarksville,TX,E,33.6101305,-95.057124,Public - see hours
LPG,Hill Gas,Dublin,TX,E,32.133596999999995,-98.307989,Public - see hours
LPG,Hilltop Travel Trailers,Red Oak,TX,E,32.520964899999996,-96.823589,Public - see hours
LPG,Hop's Propane & Performance,Santa Fe,TX,E,29.396538,-95.15929399999999,Public - see hours
LPG,Hunt-Ingram Gas Co,Kerrville,TX,E,30.073732899999996,-99.1972814,Public - see hours
LPG,Ikard & Newsom - Servigas,El Paso,TX,E,31.812502000000002,-106.22695700000001,Public - see hours
LPG,Ikard & Newsom - Servigas,El Paso,TX,E,31.880670000000002,-106.596892,Public - see hours
LPG,Hardwick LPG,Ranger,TX,E,32.4692481,-98.6624736,Public - see hours
LPG,Georgetown Propane,Georgetown,TX,E,30.637016600000003,-97.7977141,Public - see hours
LPG,Gierisch Brothers Motor Co,Roanoke,TX,E,33.0029538,-97.22548940000001,Public - see hours
LPG,Godfrey Propane Co,Cleburne,TX,E,32.3272098,-97.3820693,Public - see hours
LPG,Phillips 66 - Golden Spread Sales Co,Spearman,TX,E,36.1945637,-101.20187740000001,Public - see hours
LPG,Grande Butane Co,Rio Grande City,TX,E,26.3717663,-98.850475,Public - see hours
LPG,Gray Fuel & Chemical,Rotan,TX,E,32.851005199999996,-100.4643152,Public - call ahead
LPG,Greenville Automatic Gas Co,Commerce,TX,E,33.27998,-95.89720129999999,Public - see hours
LPG,Greenville Automatic Gas Co,Greenville,TX,E,33.142909700000004,-96.0730485,Public - see hours
LPG,Grillmasters Inc,San Angelo,TX,E,31.450037,-100.489612,Public - see hours
LPG,Guadalupe Gas Co,New Braunfels,TX,E,29.669937,-98.162099,Public - see hours
LPG,Precision Blend Inc,Spring,TX,E,30.127533000000003,-95.43410209999999,Public - see hours
LPG,Gas-Tec,Huntsville,TX,E,30.741820399999998,-95.55973259999999,Public - call ahead
LPG,Federal Petroleum Co,Brownsville,TX,E,25.9299177,-97.4507598,Public - see hours
LPG,Ferrellgas,Bulverde,TX,E,29.694290000000002,-98.45297099999999,Public - see hours
LPG,Ferrellgas,Waco,TX,E,31.492626,-97.124207,Public - call ahead
LPG,Ferrellgas,San Antonio,TX,E,29.423460499999997,-98.3901188,Public - see hours
LPG,Ferrellgas,Houston,TX,E,29.654706,-95.441191,Public - see hours
LPG,Flying J,Orange,TX,E,30.116176,-93.821507,Public - call ahead
LPG,Flying J,Amarillo,TX,E,35.193304,-101.724097,Public - see hours
LPG,Fort Worth Butane Gas Co,Fort Worth,TX,E,32.803464,-97.25894,Public - see hours
LPG,Fronk Oil Co,Booker,TX,E,36.455631,-100.52739100000001,Public - call ahead
LPG,Frontier LP Gas Co,Athens,TX,E,32.128919399999994,-95.8201508,Public - see hours
LPG,Fulfer Propane Co,Stephenville,TX,E,32.3397277,-98.28225859999999,Public - call ahead
